"Company Code Code","Employee ID","PERNER","Approval Status","Entry Date","WBS / SO Name","Cost Center Name","Labor Type Name","Job Activity Type","Task Name","Time Type","Attendance Type Code","Billable Indicator","Hours (Current)","Rate Type","Short Time Entry ID","Time Off Booking ID","Comments","WBS Type","Task Task Type","New Remaining Work","Customer 1","Customer 2","Customer 3","GSAP Billable Flag","Time Off Type Description","Master WBS (SO, WO)","Project Type","IWO Indicator","Parent WBS","Company Code Name","Task Name (Full Path)","Time Entry ID","Employee Type Name","Timesheet Period","Location Name","Login Name","User","IWO WBS Element","Work Order ID","Parent Service Order","CWF C1 alternate ID","Parent Project"
"C1","29091746","","Approved","30/07/2021","R-010113035.0004","C120099951","TESTER|Billable","","02JIRAGEN","","","","2.00","Double Time","92459","","DT","C1 WBS","","","","","","","","WBS","RV","","","1200","02JIRAGEN","49f6f187-f123-4fc2-8e09-edf97721ee16","Agency Contractor","24/07/2021 - 30/07/2021","","29091746@sittest.com","Roe AC_A 1200, Termination 29091746 29091746@sittest.com","0000000000","HPWO00091586","","99748672",""
"C1","29091746","","Approved","02/08/2021","R-010113035.0004","C120099951","NO BILL|Billable","","02JIRAGEN","","","","0.00","Straight Time","92187","","","C1 WBS","","","","","","","","WBS","RV","","","1200","02JIRAGEN","84e34b64-3714-41d1-af7e-f6bff01b545d","Agency Contractor","31/07/2021 - 06/08/2021","","29091746@sittest.com","Roe AC_A 1200, Termination 29091746 29091746@sittest.com","0000000000","HPWO00091586","","99748672",""
"C1","29091746","","Approved","02/08/2021","R-010113035.0004","C120099951","NO BILL|Billable","","02JIRAGEN","","","","4.00","Straight Time","93833","","testing approval path","C1 WBS","","","","","","","","WBS","RV","","","1200","02JIRAGEN","0b20fa28-7b81-4903-bec7-49b85b165889","Agency Contractor","31/07/2021 - 06/08/2021","","29091746@sittest.com","Roe AC_A 1200, Termination 29091746 29091746@sittest.com","0000000000","HPWO00091586","","99748672",""
"C1","29091746","","Approved","02/08/2021","R-010113035.0004","C120099951","NO BILL|Non-Billable","","02JIRAGEN","","","","0.00","Straight Time","92186","","","C1 WBS","","","","","","","","WBS","RV","","","1200","02JIRAGEN","afdef490-060d-44b7-8c77-0c2982d73f06","Agency Contractor","31/07/2021 - 06/08/2021","","29091746@sittest.com","Roe AC_A 1200, Termination 29091746 29091746@sittest.com","0000000000","HPWO00091586","","99748672",""
"C1","29091746","","Approved","02/08/2021","R-010113035.0004","C120099951","TESTER|Billable","","02JIRAGEN","","","","0.00","Straight Time","92188","","","C1 WBS","","","","","","","","WBS","RV","","","1200","02JIRAGEN","29cab64c-91a3-49cc-a331-5cd23cee2f8e","Agency Contractor","31/07/2021 - 06/08/2021","","29091746@sittest.com","Roe AC_A 1200, Termination 29091746 29091746@sittest.com","0000000000","HPWO00091586","","99748672",""
"C1","29091746","","Approved","02/08/2021","R-010113035.0004","C120099951","TESTER|Non-Billable","","02JIRAGEN","","","","0.00","Straight Time","92189","","","C1 WBS","","","","","","","","WBS","RV","","","1200","02JIRAGEN","8b6d717f-789e-4573-ad6d-453f938cec50","Agency Contractor","31/07/2021 - 06/08/2021","","29091746@sittest.com","Roe AC_A 1200, Termination 29091746 29091746@sittest.com","0000000000","HPWO00091586","","99748672",""
"C1","29091746","","Approved","03/08/2021","R-010113035.0004","C120099951","NO BILL|Non-Billable","","02JIRAGEN","","","","0.00","Straight Time","92193","","","C1 WBS","","","","","","","","WBS","RV","","","1200","02JIRAGEN","dcbcd44e-2f24-4809-8c4f-40488ab05f01","Agency Contractor","31/07/2021 - 06/08/2021","","29091746@sittest.com","Roe AC_A 1200, Termination 29091746 29091746@sittest.com","0000000000","HPWO00091586","","99748672",""
"C1","29091746","","Approved","03/08/2021","R-010113035.0004","C120099951","TESTER|Billable","","02JIRAGEN","","","","0.00","Straight Time","92194","","","C1 WBS","","","","","","","","WBS","RV","","","1200","02JIRAGEN","b0e8f553-1e5c-4298-ac76-bceb06b032c3","Agency Contractor","31/07/2021 - 06/08/2021","","29091746@sittest.com","Roe AC_A 1200, Termination 29091746 29091746@sittest.com","0000000000","HPWO00091586","","99748672",""
"C1","29091756","","Approved","22/07/2021","S-010122548.0001","C128599951","ANALYST|Billable","","20180601","","","","1.00","Straight Time","92571","","","C1 WBS","","","","","","","","WBS","ST","","","1285","20180601","c2e908e6-b122-4e91-99ca-c86b85e278c6","Agency Contractor","17/07/2021 - 23/07/2021","","29091756@sittest.com","Julia AC_A 1285, General time entry Testing 29091756 29091756@sittest.com","0000000000","HPWO00091596","","99748682",""
"C1","29091756","","Approved","23/07/2021","S-010122548.0001","C128599951","ANALYST|Billable","","20180601","","","","2.00","Straight Time","92570","","","C1 WBS","","","","","","","","WBS","ST","","","1285","20180601","fd7ca815-7dde-4c4d-a635-59cd2e515bce","Agency Contractor","17/07/2021 - 23/07/2021","","29091756@sittest.com","Julia AC_A 1285, General time entry Testing 29091756 29091756@sittest.com","0000000000","HPWO00091596","","99748682",""
"C1","29091756","","Approved","24/07/2021","S-010122548.0001","C128599951","ANALYST|Non-Billable","","20180601","","","","3.00","Straight Time","92569","","","C1 WBS","","","","","","","","WBS","ST","","","1285","20180601","2f1371b4-3890-4bbd-ad51-302a23a501f8","Agency Contractor","24/07/2021 - 30/07/2021","","29091756@sittest.com","Julia AC_A 1285, General time entry Testing 29091756 29091756@sittest.com","0000000000","HPWO00091596","","99748682",""
"C1","29091756","","Approved","25/07/2021","S-010122548.0001","C128599951","ANALYST|Non-Billable","","20180601","","","","4.00","Straight Time","92568","","","C1 WBS","","","","","","","","WBS","ST","","","1285","20180601","a2b9f0c6-749b-4deb-944e-f376c6ee6d96","Agency Contractor","24/07/2021 - 30/07/2021","","29091756@sittest.com","Julia AC_A 1285, General time entry Testing 29091756 29091756@sittest.com","0000000000","HPWO00091596","","99748682",""
"C1","29091756","","Approved","26/07/2021","S-010122548.0001","C128599951","ANALYST|Non-Billable","","20180601","","","","5.00","Straight Time","92567","","","C1 WBS","","","","","","","","WBS","ST","","","1285","20180601","f028dae8-bb00-41fa-b247-98bf0af6ef45","Agency Contractor","24/07/2021 - 30/07/2021","","29091756@sittest.com","Julia AC_A 1285, General time entry Testing 29091756 29091756@sittest.com","0000000000","HPWO00091596","","99748682",""
"C1","29091756","","Approved","27/07/2021","S-010122548.0001","C128599951","ANALYST|Non-Billable","","20180601","","","","6.00","Straight Time","92566","","","C1 WBS","","","","","","","","WBS","ST","","","1285","20180601","37ff2ae5-2db2-4c3c-9710-402713b0e3a8","Agency Contractor","24/07/2021 - 30/07/2021","","29091756@sittest.com","Julia AC_A 1285, General time entry Testing 29091756 29091756@sittest.com","0000000000","HPWO00091596","","99748682",""
"C1","29091756","","Approved","28/07/2021","S-010122548.0001","C128599951","ANALYST|Non-Billable","","20180601","","","","7.00","Straight Time","92565","","","C1 WBS","","","","","","","","WBS","ST","","","1285","20180601","1a002038-af32-455a-a559-246d991ebef3","Agency Contractor","24/07/2021 - 30/07/2021","","29091756@sittest.com","Julia AC_A 1285, General time entry Testing 29091756 29091756@sittest.com","0000000000","HPWO00091596","","99748682",""
"C1","29091756","","Approved","29/07/2021","S-010122548.0001","C128599951","ANALYST|Non-Billable","","20180601","","","","8.00","Straight Time","92564","","","C1 WBS","","","","","","","","WBS","ST","","","1285","20180601","6db58ac1-668b-4a82-8660-2b2b98608480","Agency Contractor","24/07/2021 - 30/07/2021","","29091756@sittest.com","Julia AC_A 1285, General time entry Testing 29091756 29091756@sittest.com","0000000000","HPWO00091596","","99748682",""
"C1","29091756","","Approved","30/07/2021","S-010122548.0001","C128599951","ANALYST|Non-Billable","","20180601","","","","9.00","Straight Time","92563","","","C1 WBS","","","","","","","","WBS","ST","","","1285","20180601","0306d9ee-96f4-4349-b863-51e358c8a4d1","Agency Contractor","24/07/2021 - 30/07/2021","","29091756@sittest.com","Julia AC_A 1285, General time entry Testing 29091756 29091756@sittest.com","0000000000","HPWO00091596","","99748682",""
"C1","29091756","","Approved","31/07/2021","S-010122548.0001","C128599951","ANALYST|Billable","","20180601","","","","10.00","Straight Time","92561","","","C1 WBS","","","","","","","","WBS","ST","","","1285","20180601","344d3e94-7fe6-4e57-92d6-f422fdbcb1d7","Agency Contractor","31/07/2021 - 06/08/2021","","29091756@sittest.com","Julia AC_A 1285, General time entry Testing 29091756 29091756@sittest.com","0000000000","HPWO00091596","","99748682",""
"C1","29091756","","Approved","01/08/2021","S-010122548.0001","C128599951","ANALYST|Billable","","20180601","","","","11.00","Straight Time","92560","","","C1 WBS","","","","","","","","WBS","ST","","","1285","20180601","1a450a36-2a31-43f8-b81b-ac101956b882","Agency Contractor","31/07/2021 - 06/08/2021","","29091756@sittest.com","Julia AC_A 1285, General time entry Testing 29091756 29091756@sittest.com","0000000000","HPWO00091596","","99748682",""
"C1","29091756","","Approved","02/08/2021","S-010122548.0001","C128599951","ANALYST|Billable","","20180601","","","","1.00","Overtime","100068","","","C1 WBS","","","","","","","","WBS","ST","","","1285","20180601","d2de3ed3-2892-436d-b4e0-1651039382b6","Agency Contractor","31/07/2021 - 06/08/2021","","29091756@sittest.com","Julia AC_A 1285, General time entry Testing 29091756 29091756@sittest.com","0000000000","HPWO00091596","","99748682",""
"C1","29091756","","Approved","02/08/2021","S-010122548.0001","C128599951","ANALYST|Billable","","20180601","","","","12.00","Straight Time","92559","","","C1 WBS","","","","","","","","WBS","ST","","","1285","20180601","27e64f4c-2cbf-4f21-bd7b-df7a947544a9","Agency Contractor","31/07/2021 - 06/08/2021","","29091756@sittest.com","Julia AC_A 1285, General time entry Testing 29091756 29091756@sittest.com","0000000000","HPWO00091596","","99748682",""
"C1","29091756","","Approved","03/08/2021","S-010122548.0001","C128599951","ANALYST|Billable","","20180601","","","","1.00","Overtime","100069","","","C1 WBS","","","","","","","","WBS","ST","","","1285","20180601","70cc356a-8cda-4a13-892a-e07a5b665498","Agency Contractor","31/07/2021 - 06/08/2021","","29091756@sittest.com","Julia AC_A 1285, General time entry Testing 29091756 29091756@sittest.com","0000000000","HPWO00091596","","99748682",""
"C1","29091756","","Approved","03/08/2021","S-010122548.0001","C128599951","ANALYST|Billable","","20180601","","","","13.00","Straight Time","92558","","","C1 WBS","","","","","","","","WBS","ST","","","1285","20180601","fe3f7d06-380d-451f-88ba-99dee7f3872a","Agency Contractor","31/07/2021 - 06/08/2021","","29091756@sittest.com","Julia AC_A 1285, General time entry Testing 29091756 29091756@sittest.com","0000000000","HPWO00091596","","99748682",""
"C1","29091756","","Approved","04/08/2021","S-010122548.0001","C128599951","ANALYST|Billable","","20180601","","","","1.00","Overtime","100070","","","C1 WBS","","","","","","","","WBS","ST","","","1285","20180601","6c506c23-fd66-4cc8-b076-db422e094db6","Agency Contractor","31/07/2021 - 06/08/2021","","29091756@sittest.com","Julia AC_A 1285, General time entry Testing 29091756 29091756@sittest.com","0000000000","HPWO00091596","","99748682",""
"C1","29091756","","Approved","04/08/2021","S-010122548.0001","C128599951","ANALYST|Billable","","20180601","","","","14.00","Straight Time","92557","","","C1 WBS","","","","","","","","WBS","ST","","","1285","20180601","af731f56-4cf7-4171-9ede-f32c8f11add3","Agency Contractor","31/07/2021 - 06/08/2021","","29091756@sittest.com","Julia AC_A 1285, General time entry Testing 29091756 29091756@sittest.com","0000000000","HPWO00091596","","99748682",""
"C1","29091756","","Approved","05/08/2021","S-010122548.0001","C128599951","ANALYST|Billable","","20180601","","","","1.00","Overtime","100071","","","C1 WBS","","","","","","","","WBS","ST","","","1285","20180601","71e18972-8d0c-4802-803e-8a76d586642a","Agency Contractor","31/07/2021 - 06/08/2021","","29091756@sittest.com","Julia AC_A 1285, General time entry Testing 29091756 29091756@sittest.com","0000000000","HPWO00091596","","99748682",""
"C1","29091756","","Approved","05/08/2021","S-010122548.0001","C128599951","ANALYST|Billable","","20180601","","","","2.00","Straight Time","100067","","","C1 WBS","","","","","","","","WBS","ST","","","1285","20180601","b397f070-1c41-4528-9d5a-60710fe05b87","Agency Contractor","31/07/2021 - 06/08/2021","","29091756@sittest.com","Julia AC_A 1285, General time entry Testing 29091756 29091756@sittest.com","0000000000","HPWO00091596","","99748682",""
"C1","29091756","","Approved","06/08/2021","S-010122548.0001","C128599951","ANALYST|Billable","","20180601","","","","1.00","Overtime","100072","","","C1 WBS","","","","","","","","WBS","ST","","","1285","20180601","86e11e4b-df03-4505-a5e2-787c9db64e45","Agency Contractor","31/07/2021 - 06/08/2021","","29091756@sittest.com","Julia AC_A 1285, General time entry Testing 29091756 29091756@sittest.com","0000000000","HPWO00091596","","99748682",""
"C1","29091756","","Approved","14/08/2021","S-010122548.0001","C128599951","ANALYST|Billable","","20180601","","","","0.00","Straight Time","100018","","","C1 WBS","","","","","","","","WBS","ST","","","1285","20180601","e21eab17-72ea-4bfb-be47-e2261c69bf32","Agency Contractor","14/08/2021 - 20/08/2021","","29091756@sittest.com","Julia AC_A 1285, General time entry Testing 29091756 29091756@sittest.com","0000000000","HPWO00091596","","99748682",""
"C1","29091756","","Approved","16/08/2021","S-010122548.0001","C128599951","ANALYST|Billable","","20180601","","","","1.00","Overtime","100029","","","C1 WBS","","","","","","","","WBS","ST","","","1285","20180601","576512e6-1dac-4b35-b5e0-bee1f08a6a1a","Agency Contractor","14/08/2021 - 20/08/2021","","29091756@sittest.com","Julia AC_A 1285, General time entry Testing 29091756 29091756@sittest.com","0000000000","HPWO00091596","","99748682",""
"C1","29091756","","Approved","16/08/2021","S-010122548.0001","C128599951","ANALYST|Billable","","20180601","","","","2.00","Double Time","100024","","","C1 WBS","","","","","","","","WBS","ST","","","1285","20180601","ab4d0b8e-d710-462c-b886-8ca85fca32e9","Agency Contractor","14/08/2021 - 20/08/2021","","29091756@sittest.com","Julia AC_A 1285, General time entry Testing 29091756 29091756@sittest.com","0000000000","HPWO00091596","","99748682",""
"C1","29091756","","Approved","16/08/2021","S-010122548.0001","C128599951","ANALYST|Billable","","20180601","","","","8.00","Straight Time","100019","","","C1 WBS","","","","","","","","WBS","ST","","","1285","20180601","30315858-87ff-477d-98c5-8cae4dc55778","Agency Contractor","14/08/2021 - 20/08/2021","","29091756@sittest.com","Julia AC_A 1285, General time entry Testing 29091756 29091756@sittest.com","0000000000","HPWO00091596","","99748682",""
"C1","29091756","","Approved","17/08/2021","S-010122548.0001","C128599951","ANALYST|Billable","","20180601","","","","1.00","Overtime","100030","","","C1 WBS","","","","","","","","WBS","ST","","","1285","20180601","fab8ddce-6aae-4d30-b448-693df9f8171b","Agency Contractor","14/08/2021 - 20/08/2021","","29091756@sittest.com","Julia AC_A 1285, General time entry Testing 29091756 29091756@sittest.com","0000000000","HPWO00091596","","99748682",""
"C1","29091756","","Approved","17/08/2021","S-010122548.0001","C128599951","ANALYST|Billable","","20180601","","","","2.00","Double Time","100025","","","C1 WBS","","","","","","","","WBS","ST","","","1285","20180601","6335c959-1f4a-4fc3-a575-6348926c7563","Agency Contractor","14/08/2021 - 20/08/2021","","29091756@sittest.com","Julia AC_A 1285, General time entry Testing 29091756 29091756@sittest.com","0000000000","HPWO00091596","","99748682",""
"C1","29091756","","Approved","17/08/2021","S-010122548.0001","C128599951","ANALYST|Billable","","20180601","","","","8.00","Straight Time","100020","","","C1 WBS","","","","","","","","WBS","ST","","","1285","20180601","b6083e6a-75d2-4dfe-bb9a-0b7785088cb2","Agency Contractor","14/08/2021 - 20/08/2021","","29091756@sittest.com","Julia AC_A 1285, General time entry Testing 29091756 29091756@sittest.com","0000000000","HPWO00091596","","99748682",""
"C1","29091756","","Approved","18/08/2021","S-010122548.0001","C128599951","ANALYST|Billable","","20180601","","","","1.00","Overtime","100031","","","C1 WBS","","","","","","","","WBS","ST","","","1285","20180601","7a6fe173-8826-4651-a6c9-3fcf62d34cda","Agency Contractor","14/08/2021 - 20/08/2021","","29091756@sittest.com","Julia AC_A 1285, General time entry Testing 29091756 29091756@sittest.com","0000000000","HPWO00091596","","99748682",""
"C1","29091756","","Approved","18/08/2021","S-010122548.0001","C128599951","ANALYST|Billable","","20180601","","","","2.00","Double Time","100026","","","C1 WBS","","","","","","","","WBS","ST","","","1285","20180601","9d1d4c52-fe4f-44d7-bbe3-efadfefaf30c","Agency Contractor","14/08/2021 - 20/08/2021","","29091756@sittest.com","Julia AC_A 1285, General time entry Testing 29091756 29091756@sittest.com","0000000000","HPWO00091596","","99748682",""
"C1","29091756","","Approved","18/08/2021","S-010122548.0001","C128599951","ANALYST|Billable","","20180601","","","","8.00","Straight Time","100021","","","C1 WBS","","","","","","","","WBS","ST","","","1285","20180601","56bb858a-ac7f-4b9b-8ac1-7e91df0974c9","Agency Contractor","14/08/2021 - 20/08/2021","","29091756@sittest.com","Julia AC_A 1285, General time entry Testing 29091756 29091756@sittest.com","0000000000","HPWO00091596","","99748682",""
"C1","29091756","","Approved","19/08/2021","S-010122548.0001","C128599951","ANALYST|Billable","","20180601","","","","1.00","Overtime","100032","","","C1 WBS","","","","","","","","WBS","ST","","","1285","20180601","2639cbbd-e6c3-424f-98c1-36db035decac","Agency Contractor","14/08/2021 - 20/08/2021","","29091756@sittest.com","Julia AC_A 1285, General time entry Testing 29091756 29091756@sittest.com","0000000000","HPWO00091596","","99748682",""
